fname,datetime,date,hour,file_size
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240825_0500.wav,2024-08-25T05:00:00Z,2024-08-25,5,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240825_1001.wav,2024-08-25T10:01:00Z,2024-08-25,10,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240825_1400.wav,2024-08-25T14:00:00Z,2024-08-25,14,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240826_0710.wav,2024-08-26T07:10:00Z,2024-08-26,7,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240826_0800.wav,2024-08-26T08:00:00Z,2024-08-26,8,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240826_1010.wav,2024-08-26T10:10:00Z,2024-08-26,10,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240826_1710.wav,2024-08-26T17:10:00Z,2024-08-26,17,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240828_0500.wav,2024-08-28T05:00:00Z,2024-08-28,5,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240828_1200.wav,2024-08-28T12:00:00Z,2024-08-28,12,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240828_1210.wav,2024-08-28T12:10:00Z,2024-08-28,12,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240828_1500.wav,2024-08-28T15:00:00Z,2024-08-28,15,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240829_0510.wav,2024-08-29T05:10:00Z,2024-08-29,5,111396908
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240829_0810.wav,2024-08-29T08:10:00Z,2024-08-29,8,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240829_1110.wav,2024-08-29T11:10:00Z,2024-08-29,11,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240829_1210.wav,2024-08-29T12:10:00Z,2024-08-29,12,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240830_1110.wav,2024-08-30T11:10:00Z,2024-08-30,11,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240830_1210.wav,2024-08-30T12:10:00Z,2024-08-30,12,111403052
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240830_1510.wav,2024-08-30T15:10:00Z,2024-08-30,15,111409196
